,_unit_id,_golden,_trusted_judgments,violence,violence_confidence,violence_gold,protest,protest_confidence,protest_gold,id,text,created_at
558,1285877019,False,3,,,,0,1.0,,345312514701148000,"RT @wsjemre: As the clock ticks closer toward 2 a.m., a reminder of what it means to be a cultural capital in #Turkey: http://t.co/1CQa5UtD",Thu Jun 13 22:51:33 +0000 2013
559,1285877020,False,3,0.0,1.0,,1,1.0,,341612324970439000,"RT @YourAnonNews: Following Darth Vaders lead, Spartacus arrives to fight with the demonstrators. #occupygezi http://t.co/6Bc5XNcYtH (Via ",Mon Jun 03 17:48:19 +0000 2013
560,1285877021,False,3,,0.0,,0,0.6656,,346219932352119000,Divan hotel like a police camp-apparently they've flown in extra police from nearby cities #taksim http://t.co/YHz0BS40d6,Sun Jun 16 10:57:18 +0000 2013
561,1285877022,False,3,0.0,1.0,,1,1.0,,340941249894814000,RT @LizziePhelan: Marx and Lenin among Taksim occupiers #occupyturkey http://t.co/pFkTT0R2xz,Sat Jun 01 21:21:43 +0000 2013
562,1285877023,False,3,,,,0,1.0,,340973155424285000,RT @1DLovatooo: #AskAlly guys please use this tag #prayforturkey they need your help,Sat Jun 01 23:28:29 +0000 2013
563,1285877024,False,3,,,,0,1.0,,349629139910799000,"I got a taste for madd shxt! A hot&amp;spicy, some mighty taco, a turkey burger, and some LaNovas as usual",Tue Jun 25 20:44:17 +0000 2013
564,1285877025,False,3,,0.0,,0,0.6667,,346738537032454000,Sismo ML 2.5 DODECANESE IS.-TURKEY BORDER REG http://t.co/eVbiNtmTO2,Mon Jun 17 21:18:03 +0000 2013
565,1285877026,False,3,1.0,0.6687,,1,1.0,,342675389711282000,"#Turkey Deputy PM apologizes to #GeziPark protesters, but idiot PM Erdogan decides to play dictator! Up raising continues, 3 dead this far",Thu Jun 06 16:12:34 +0000 2013
566,1285877027,False,3,0.0,0.6667,,1,0.6667,,340531784758460000,RT @FreedomHouseDC: Incredible And Frightening Photos From Istanbuls #OccupyGezi http://t.co/ZXSMpNaRh3 via @buzzfeed,Fri May 31 18:14:38 +0000 2013
567,1285877028,False,3,,,,0,1.0,,344466108314694000,RT @AnonOpsSE: Lawyers inside #Istanbul Justice Hall declare a sit-down until all their colleagues arrested today are released. http://t.co,Tue Jun 11 14:48:14 +0000 2013
568,1285877029,False,3,,,,0,1.0,,349510917257560000,Turkey neck mix wit rice http://t.co/K4HUQKc0J9,Tue Jun 25 12:54:30 +0000 2013
569,1285877030,False,3,1.0,1.0,,1,1.0,,340766736066429000,"RT @nypost: Chaos in Turkey as police use tear gas and water cannons on 10,000 protesters http://t.co/HyjoC20bcb #occupygezi http://t.co/Tt",Sat Jun 01 09:48:15 +0000 2013
570,1285877031,False,3,0.0,1.0,,1,1.0,,344870729520648000,RT @BurcuBaykurt: CBC's @sasapetricic tweeted he was arrested 2 hours ago. Has anyone got any information on that? #OccupyGezi #MediaFreed,Wed Jun 12 17:36:03 +0000 2013
571,1285877032,False,3,,,,0,1.0,,342247601988579000,Turkish media criticized for ignoring protests and police brutality RT News: http://t.co/20PUXQMsZP,Wed Jun 05 11:52:41 +0000 2013
572,1285877033,False,3,0.0,0.6656,,1,0.6656,,344546750033453000,Thanks for the 2-hour live broadcast!! #prayfortaksim #prayforturkey @cnnbrk @cnni @CNN #8,Tue Jun 11 20:08:41 +0000 2013
573,1285877034,False,3,0.0,0.6667,,1,0.6667,,340537312255570000,"A mall built in a military barracks. That's about as perfect a summation of modern capitalist democracy as you can get, I think. #taksim",Fri May 31 18:36:36 +0000 2013
574,1285877035,False,3,0.0,0.6667,,1,0.6667,,343090971682152000,RT @serrafine: Turkcell: We received political pressure to block communications in Turkey http://t.co/XeGtZ2nX5W #ireport,Fri Jun 07 19:43:56 +0000 2013
575,1285877036,False,3,0.0,1.0,,1,1.0,,341581935249850000,"Not to say there aren't violent people among demonstrators, but overwhelming majority is peaceful, refuse to be provocated. #occupygezi",Mon Jun 03 15:47:34 +0000 2013
576,1285877037,False,3,0.0,1.0,,1,1.0,,346926925303910000,RT @Hannes_Swoboda: Nothing is stronger than an idea whose time has come -Victor Hugo- #direngezi #occupygezi #duranadam T.S. http://t.co/A,Tue Jun 18 09:46:39 +0000 2013
577,1285877038,False,3,0.0,0.6667,,1,0.6667,,349447641425396000,RT @USILive: Its kicking off everywhere but wheres it going? http://t.co/p5YSkbMIx0 #rbnews #labor #ausunions #occupygezi #protestobr,Tue Jun 25 08:43:04 +0000 2013
578,1285877039,False,3,,,,0,1.0,,348060955491570000,RT @PamukHum: #Erdogan: They have drank their whisky for years overlooking the Bosphorus and have looked down on everyone else. #turkey #oc,Fri Jun 21 12:52:53 +0000 2013
579,1285877040,False,3,,,,0,1.0,,341308300232626000,"RT @Grady_Booch: ""Social media is the worst menace to society."" To a dictator, the voice of the people is always a threat. http://t.co/lpNQ",Sun Jun 02 21:40:14 +0000 2013
580,1285877041,False,3,,,,0,1.0,,346260452541620000,"#Bahrain | #Salmabad :video of operation on the martyr Ahmed Farhan street #critical_moment3 #JUN15
#Turkey #HRW... http://t.co/yk1MxUQlUc",Sun Jun 16 13:38:19 +0000 2013
581,1285877042,False,3,0.0,1.0,,1,1.0,,346694074209808000,"@patyale They're out there in #Data again, banging their pans &amp; whistling. #Wearegezi #Taksim #yalakamedya #TrkiyeSokakta
#direntrkiye",Mon Jun 17 18:21:23 +0000 2013
582,1285877043,False,3,1.0,1.0,,1,1.0,,340734442173772000,RT @JoeSmithSDK: Sad news coming from #Turkey as 3 ppl killed due to violence against protestors. #Taksim http://t.co/Hqr7wOT91J #ows #tcot,Sat Jun 01 07:39:56 +0000 2013
583,1285877044,False,3,,,,0,1.0,,342173741670879000,@macmilly414 wait what?! Lol I didn't say u were any1 else Justin. Hahaha u the jive turkey! Which goes back to my oldie statement,Wed Jun 05 06:59:11 +0000 2013
584,1285877045,False,3,,0.0,,0,0.6667,,341570090455671000,"RT @nprnews: In Turkey, Protesters Say Prime Minister Has Gone Too Far http://t.co/epNePQLSbm",Mon Jun 03 15:00:30 +0000 2013
585,1285877046,False,3,,,,0,1.0,,342746228322345000,"Turkey, Indonesia, Mexico and Philippines emerge as global capacity growth drivers http://t.co/3hFPqCfncZ",Thu Jun 06 20:54:03 +0000 2013
586,1285877047,False,3,,0.0,,0,0.6667,,340894877241979000,RT @jenanmoussa: RT @Max_Fisher A stunning 90-second video of #Turkey protests http://t.co/oN9XR7aCDJ,Sat Jun 01 18:17:26 +0000 2013
587,1285877048,False,3,,,,0,1.0,,343671508230615000,"RT @JohnnySins: I support all my fans from Turkey who are protesting there government right now! This is for you, 'Tayyipi Sikeyim!' #turke",Sun Jun 09 10:10:47 +0000 2013
588,1285877049,False,3,1.0,1.0,,1,1.0,,341626843566309000,RT @BBCBreaking: Police fire tear gas to disperse protesters in #Taksim Square and near Turkish PM Erdogan's office in Istanbul http://t.co,Mon Jun 03 18:46:01 +0000 2013
589,1285877050,False,3,,,,0,1.0,,341575203677151000,"Quartz Daily BriefEurope EditionQuartz Daily BriefTurkey riots, Prague ... ...",Mon Jun 03 15:20:49 +0000 2013
590,1285877051,False,3,,,,0,1.0,,340761356422746000,"RT @vajay_jay: Important about what's going on in Turkey, if anyone is interested. @YourAnonNews: Attention! http://t.co/ZlmoRrUmQO",Sat Jun 01 09:26:53 +0000 2013
591,1285877052,False,3,1.0,0.6667,,1,1.0,,346046257602638000,RT @occupygezipic: Video: Video of tear gas inside Divan Hotel near Taksim http://t.co/pQnZ9JbQFa,Sat Jun 15 23:27:11 +0000 2013
592,1285877053,False,3,,,,0,1.0,,344835621237449000,Touchdown in Turkey! A quick bite in Istanbul Airport and then connecting flight to Antalya. #u20wc #EnglandU20s,Wed Jun 12 15:16:33 +0000 2013
593,1285877054,False,3,,,,0,1.0,,346245567917195000,"Latest news: Thousands take to streets of Istanbul, defy Erdogan - Jerusalem Post http://t.co/t82xDfYl2Z",Sun Jun 16 12:39:10 +0000 2013
594,1285877055,False,3,,,,0,1.0,,345821876414726000,@ClaireOKelly amazing! Where in turkey are you?,Sat Jun 15 08:35:35 +0000 2013
595,1285877056,False,3,0.0,1.0,,1,1.0,,342524222284894000,RT @respiroergosum: PLEASE RT TO LET THE WORLD KNOW! #OccupyGezi #DirenGeziParki #TURKEY @ConanOBrien @StephenAtHome @TheDailyShow http://t,Thu Jun 06 06:11:53 +0000 2013
596,1285877057,False,3,,0.0,,0,0.6667,,341111477329093000,Concern at police repression as Turkey anti-government protests spread: http://t.co/wPLKDMDLOp via @youtube,Sun Jun 02 08:38:08 +0000 2013
597,1285877058,False,3,,,,0,1.0,,345821294983520000,RT @activestills: Yesterday in Taksim Square: Turkish mothers sing during a candle light vigil in memory of those killed during the... http,Sat Jun 15 08:33:16 +0000 2013
598,1285877059,False,3,0.0,1.0,,1,1.0,,341822199293944000,RT @marciopuga: The revolution is being instagrammed live http://t.co/jW03W0EUpA #direngeziparki #occupgezi #OpTurkey,Tue Jun 04 07:42:17 +0000 2013
599,1285877060,False,3,,0.0,,0,0.6667,,342060744319312000,"RT @rustyrockets: Our leaders are trusted servants not our masters.
342060780058972160,Tue Jun 04 23:30:19 +0000 2013,spending your birthday partying in Istanbul&gt;&gt;&gt;&gt;&gt;&gt;&gt;
342060788166578176,Tue Jun 04 23:30:21 +0000 2013,police has been started to take protesters into custody because of twitter msgs @RT_com @BBCWorld @CNN #occupygezi http://t.co/wJZwIeOk12
342060841501347841,Tue Jun 04 23:30:34 +0000 2013,""Istanbul, Izmir, Izmit, Diyarbakir, Sinop, Ankara , we think to all of you ! Thanks for your warm welcome in your... http://t.co/JnY9M7PYar",Tue Jun 04 23:30:11 +0000 2013
600,1285877064,False,3,,,,0,1.0,,342373591091909000,RT @IvanCNN: CNN Internat'l Connect the World hosted by Becky Anderson broadcasts live from Turkey 11 pm Istanbul time w/Ben Wedeman report,Wed Jun 05 20:13:19 +0000 2013
601,1285877065,False,3,0.0,0.6667,,1,0.6667,,346540794355802000,Unions prepare strikes to support Turkey protests http://t.co/9JxeT2AAyB,Mon Jun 17 08:12:18 +0000 2013
602,1285877066,False,3,0.0,0.6667,,1,0.6667,,340968209874297000,+1 on the no / @EsraD: No. @AJEnglish: Opinion: A breakout role for Twitter in the Taksim Square protests? http://t.co/73CMUdckd2,Sat Jun 01 23:08:50 +0000 2013
603,1285877067,False,3,,,,0,1.0,,345112907463397000,A Potential Casualty of Turkeys Crackdown: European Union Membership http://t.co/ZBxDym3EyN,Thu Jun 13 09:38:23 +0000 2013
604,1285877068,False,3,1.0,0.6667,,1,1.0,,344343944706007000,RT @Turkey: 6 Turkish Policemen Commit Suicide During Protests: The Occupy Gezi protests have become notorious for the wid... http://t.co/G,Tue Jun 11 06:42:48 +0000 2013
605,1285877069,False,3,,,,0,1.0,,342622748301996000,"RT @sarahemilyduff: ""I've been trying to teach the importance of urban planning. Now [students] understand what we are saying."" http://t.c",Thu Jun 06 12:43:23 +0000 2013
606,1285877070,False,3,,0.0,,0,0.6656,,341695034237792000,Who gives a fuck about @AmandaBynes ?!?! Do you know what is happening in Turkey?... http://t.co/LyWmgSv1HR,Mon Jun 03 23:16:59 +0000 2013
607,1285877071,False,3,,,,0,1.0,,344004845847589000,Erdogan: Patience has a limit (so...what next?) http://t.co/PxAgii3ixn,Mon Jun 10 08:15:21 +0000 2013
608,1285877072,False,3,0.0,1.0,,1,1.0,,341245083657585000,RT @SenSenAysun: Now protesters in Taksim are cleaning up the mess in the square themselves. Incredible. #direngaziparki http://t.co/fYJ0hI,Sun Jun 02 17:29:02 +0000 2013
609,1285877073,False,3,,,,0,1.0,,340579498854593000,chronic coming in the same bag as a turkey. @XDannyXBrownX,Fri May 31 21:24:14 +0000 2013
610,1285877074,False,3,,,,0,1.0,,342279242089902000,RT @EFORTnet: 14th #EFORT Annual #Congress in #Istanbul starts today! 1st EFORT Congress 2013 Daily #News issue is released https://t.co/Rb,Wed Jun 05 13:58:25 +0000 2013
611,1285877075,False,3,,,,0,1.0,,343303499037155000,@heisamazaynm my cousin just came back from turkey to visit her parents and siblings and we have to go to sigh,Sat Jun 08 09:48:27 +0000 2013
612,1285877076,False,3,,,,0,1.0,,346196189949075000,RT @rcolebourn: Mid East Sunday: chaos in #Turkey. New #Iran President. #Syria/US fallout/G8 talks. #Egypt cuts ties w #Syria. 20+ dead in ,Sun Jun 16 09:22:58 +0000 2013
613,1285877077,False,3,0.0,1.0,,1,1.0,,340864826286940000,RT @telecomix: VPN access for people in #Turkey - User/Password: telecomix Host: http://t.co/ftf7ew6YKR / 31.172.42.78 #occupygezi #ankara ,Sat Jun 01 16:18:02 +0000 2013
614,1285877078,False,3,,,,0,1.0,,345314109132247000,"""Turkey's Erdogan to meet with protesters' representatives to defuse row"" - http://t.co/W9VcvHhN6p",Thu Jun 13 22:57:53 +0000 2013
615,1285877079,False,3,0.0,0.6667,,1,1.0,,341117219310277000,"RT @hitRECordJoe: @Lackadazy: RT @realjohngreen: The New Yorker on what's happening in Turkey: http://t.co/V0Rc2LlzWR
341117223441670144,Sun Jun 02 09:00:58 +0000 2013,RT @ismailhpolat: A fresh support from the digital natives of the cyber world! #TurkeyYouAreNotALONE #DirenBesiktas #DirenGeziParki http://
341117237865897984,Sun Jun 02 09:01:01 +0000 2013,Free Press Test Kitchen recipe: #turkey Meatball Lettuce Wraps - Turkey Meatball Lettuce... http://t.co/O9SymW85n0 #GoodHousekeeping
341117249924509696,Sun Jun 02 09:01:04 +0000 2013,""@TheSelenaGalaxy @bellathorne That means: Pray for Turkey, I love you.",Sun Jun 02 09:00:57 +0000 2013
616,1285877080,False,3,1.0,0.6656,,1,0.6656,,343312923944423000,"@IvanCNN please report from gazi district (not gezi park, another place) in istanbul, police violence went overboard and no tv's there now.",Sat Jun 08 10:25:54 +0000 2013
617,1285877081,False,3,0.0,0.6667,,1,0.6667,,343474965963751000,RT @KarlreMarks: This 'Tahrir is Occupy is Taksim' is the death of nuance and context. Politics emanates from specific conditions not gener,Sat Jun 08 21:09:48 +0000 2013
618,1285877082,False,3,,,,0,1.0,,341631414862758000,"Stacey Campfield blogs about Istanbul protests: State Sen. Stacey Campfield, who has been keeping up his blog ... http://t.co/BI6eMI9Cql",Mon Jun 03 19:04:11 +0000 2013
619,1285877083,False,3,,,,0,1.0,,340811507736646000,RT @redlightvoices: Favorite moments in cognitive dissonance:white middle class who *never* stand for local Turkish immigrants super excite,Sat Jun 01 12:46:10 +0000 2013
620,1285877084,False,3,,,,0,1.0,,341145886430212000,RT @Hannes_Swoboda: Turkey:government must contribute to social peace and not conflicts by politically motivated projects and police violen,Sun Jun 02 10:54:52 +0000 2013
621,1285877085,False,3,1.0,0.6667,,1,1.0,,340581575190258000,"RT @sakaerka: Dear friends, Turkish police basically lost their minds. Excessive pepper gas usage #occupygezi",Fri May 31 21:32:29 +0000 2013
622,1285877086,False,3,1.0,1.0,,1,1.0,,348641446569587000,VIDEO: Night clashes in Turkey: Turkish riot police use smoke grenade to disperse protesters in Taksim S... http://t.co/eoo7G2wwrm #tcot,Sun Jun 23 03:19:32 +0000 2013
623,1285877087,False,3,,0.0,,0,0.6667,,347236883782320000,"RT @occpal: Turkey warned it may use army to end protest unrest http://t.co/d8v5ktSkrF
347236950148775937,Wed Jun 19 06:18:34 +0000 2013,@mrs_puff_420 I miss my sexy butt coblar too ;) let's chill this weekend turkey butt.
347237070751793153,Wed Jun 19 06:19:03 +0000 2013,#Akansha_Gautam #India #Indian Turkey's 'standing man' joins ranks of icons http://t.co/yzMLT2JDPl #SuryaRay #RosyDecosta
347237211474907136,Wed Jun 19 06:19:37 +0000 2013,Turkey's 'Standing Man' Joins Ranks of Icons http://t.co/ariuVPWXbh
347237378424987648,Wed Jun 19 06:20:17 +0000 2013,Turkey's 'standing man' shows how passive resistance can shake a state | Richard Seymour | http://t.co/fvKBOOlCEn http://t.co/AYDhO8M3zv
347237476210978816,Wed Jun 19 06:20:40 +0000 2013,[WORLDWIDE] ML 3.0 WESTERN TURKEY | Details: http://t.co/D9NNKQXcOT via EMSC
347237548835368962,Wed Jun 19 06:20:57 +0000 2013,""[Reuters] Dozens held in Turkey, silent protester goes viral http://t.co/e1yStB5tiI",Wed Jun 19 06:18:19 +0000 2013
624,1285877088,False,3,0.0,1.0,,1,1.0,,340734497236586000,"RT @Hevallo: #occupygezi #occupytaksim Unites Turks, Kurds, Laz, Alevi, Sunni, Greens, LGBT, EVERYONE! (Don't let MHP spoil it!)",Sat Jun 01 07:40:09 +0000 2013
625,1285877089,False,3,0.0,0.6667,,1,0.6667,,340627749666439000,another nominee of missturkey! http://t.co/c3acCgyDrR #occupygezi #direngeziparki,Sat Jun 01 00:35:58 +0000 2013
626,1285877090,False,3,0.0,1.0,,1,1.0,,342771246158717000,"RT @OccupyChicago: #LIVE Video Streams from #Turkey, multiple broadcasts on http://t.co/RouqeWiwSO #OccupyGezi l #direngezipark l #WeAreG",Thu Jun 06 22:33:28 +0000 2013
627,1285877091,False,3,,,,0,1.0,,344554693969715000,BBC International .. Turkey protests: Clashes continue despite PM's warning... http://t.co/yOJOz5JozC,Tue Jun 11 20:40:15 +0000 2013
628,1285877092,False,3,,0.0,,0,0.6667,,346563884653617000,Currently reading http://t.co/sYMzaRagVq,Mon Jun 17 09:44:03 +0000 2013
629,1285877093,False,3,,,,0,1.0,,342399394399785000,Turkey: End Abuse and Reveal Extent of Injuries - Act w/ @Amnesty http://t.co/HDUYwb5aS1,Wed Jun 05 21:55:51 +0000 2013
630,1285877094,False,3,,,,0,1.0,,344318090932257000,#1stAid TWEETS LINKS FOR #FirstAid IN ONE PLACE #1stAid4 #Yemen #YF http://t.co/87Hp1qyxAq #Bahrain #Egypt #Libya #Syria #Jordan #Turkey,Tue Jun 11 05:00:04 +0000 2013
631,1285877095,False,3,0.0,0.3333,,1,0.6667,,342281195318550000,"RT @YourAnonNews: Today, 29 youth were arrested for tweeting this photo in Turkey http://t.co/jCZa9M1k7X (via @57UN) #DirenGeziParki #Occup",Wed Jun 05 14:06:10 +0000 2013
632,1285877096,False,3,,0.0,,0,0.6667,,340636385474118000,RT @BBCWorld: Protests in Turkey continue into the night as police fire tear gas water cannon http://t.co/MAZeEE3YYq,Sat Jun 01 01:10:17 +0000 2013
633,1285877097,False,3,,,,0,1.0,,345245395724689000,What's better cold chicken wings or cold turkey,Thu Jun 13 18:24:51 +0000 2013
634,1285877098,False,3,,0.0,,0,0.6667,,342008478015037000,@sarahposner Here ya go: http://t.co/ixTq6ouRQa,Tue Jun 04 20:02:30 +0000 2013
635,1285877099,False,3,0.0,1.0,,1,1.0,,340649839664693000,Urgent petition pressuring Erdoan to stop the crackdown and the destruction of Gezi park. Join me #occupygezi http://t.co/fEXAtf43eS,Sat Jun 01 02:03:45 +0000 2013
636,1285877100,False,3,,,,0,1.0,,340515602810683000,RT @Ozbilgin: Over 600 people meeting in London Hyde Park to protest police brutality in Turkey. Everyone welcome! https://t.co/vWEUaIoOjp ,Fri May 31 17:10:20 +0000 2013
637,1285877101,False,3,0.0,1.0,,1,1.0,,343685834366661000,RT @aronberk: @BuketUzuner #Turkish writer Buket Uzuner: #occupygezi #occupyistanbul started with a TREE... https://t.co/k4iK8S64gN http://,Sun Jun 09 11:07:42 +0000 2013
638,1285877102,False,3,1.0,0.6656,,1,1.0,,341512175287939000,RT @Kia_Meng: #OccupyDataran in solidarity with #OccupyGezi Turki against police violence http://t.co/Uj3cf6IBnB @occupydataran @SUARAMtwee,Mon Jun 03 11:10:22 +0000 2013
639,1285877103,False,3,,,,0,1.0,,340789200628625000,@hiltl help to istanbul help to greens !!!,Sat Jun 01 11:17:31 +0000 2013
640,1285877104,False,3,,0.0,,0,0.6667,,343874045261005000,RT @OccupyWallSt: Taksim Square in Istanbul earlier today. #Solidarity http://t.co/bYQQGwAQRO,Sun Jun 09 23:35:35 +0000 2013
641,1285877105,False,3,0.0,0.6667,,1,1.0,,341623444657562000,"Supporting Turkey's protesters through thick and thin:
""A relatively small protest at Turkeys Gezi Park to... http://t.co/MXVSswgsgU",Mon Jun 03 18:32:30 +0000 2013
642,1285877106,False,3,,,,0,1.0,,342982817380188000,"RT @danieldombey: erdogan takes the stage - thunderous music, applause- but only for a second or two",Fri Jun 07 12:34:10 +0000 2013
643,1285877107,False,3,,,,0,1.0,,347796555748762000,@AlpOzerdem AKP bought all the tickets and give them away to their party members to avoid any protest! http://t.co/lrLkhjdD6J,Thu Jun 20 19:22:15 +0000 2013
644,1285877108,False,3,1.0,0.3333,,1,1.0,,346034401051816000,RT @russian_market: Protesters blocking a highway to Istanbul. #Turkey #Taksim - Looks like in Armageddon movie. Photo: http://t.co/pSPptqt,Sat Jun 15 22:40:04 +0000 2013
645,1285877109,False,3,0.0,0.6667,,1,0.6667,,340971101955953000,#Turkey is rioting because of their gvmt's increasingly authoritarian policies. Much love support to the people standing up for themselves,Sat Jun 01 23:20:20 +0000 2013
646,1285877110,False,3,,0.0,,0,0.6667,,349766514276188000,Erdogan's Muslim AK Parti Took Over Control of Police http://t.co/4LLfdfmZZh,Wed Jun 26 05:50:10 +0000 2013
647,1285877111,False,3,1.0,1.0,,1,1.0,,340487775038087000,RT @BBCBreaking: Picture: Dozens injured as tear gas fired at protesters opposing revamp of #Istanbul's #Taksim Square http://t.co/r04sYz9O,Fri May 31 15:19:46 +0000 2013
648,1285877112,False,3,0.0,1.0,,1,1.0,,349313900199686000,RT @bandBeirut: So happy to be in Istanbul right now #occupygezi #standingman http://t.co/c2351KkEXo,Mon Jun 24 23:51:38 +0000 2013
649,1285877113,False,3,,,,0,1.0,,342252089277293000,Gobble gobble im a turkey,Wed Jun 05 12:10:31 +0000 2013
650,1285877114,False,3,0.0,1.0,,1,1.0,,341181581190377000,"@Reuthers Message on paper in gezi ""Attention! We have filled gezipark with friendship. Do not let our po http://t.co/PvYxyB5krr",Sun Jun 02 13:16:42 +0000 2013
651,1285877115,False,3,0.0,0.6667,,1,0.6667,,344339648430096000,RT @AndrRoy: Follow our team in Taksim Square Istanbul @JamesEReynolds and @marklowen and watch live on @BBCWorld,Tue Jun 11 06:25:44 +0000 2013
652,1285877116,False,3,,0.0,,0,0.6667,,341123924865716000,"RT @HannahAtHeart: Shame on Erdogan! The world is watching. We see what is happening, what you are doing to your people. TURKEY YOU ARE NO",Sun Jun 02 09:27:36 +0000 2013
653,1285877117,False,3,,0.0,,0,0.6656,,344461194851131000,RT @HDNER: All eyes on Taksim as crowds start to gather for meeting at 7 pm http://t.co/rDsKqek0Jk,Tue Jun 11 14:28:43 +0000 2013
654,1285877118,False,3,,0.0,,0,0.6667,,346873285323129000,"RT @cnni: ""Standing man"" inspires silent demonstration in Turkey: http://t.co/20dYxHnJM3",Tue Jun 18 06:13:30 +0000 2013
655,1285877119,False,3,0.0,1.0,,1,1.0,,341179874733605000,RT @ASE: #Turkey jailed more journalists than any other country in the world last year. http://t.co/LxvffqGgM2 #OccupyGezi #Taksim,Sun Jun 02 13:09:55 +0000 2013
656,1285877120,False,3,,,,0,1.0,,346327153874457000,@Energisch_: #Erdogan's speech shows totalitarian view of leadership. With every word he ridicules free opinion. Dictator of a new regime,Sun Jun 16 18:03:22 +0000 2013
657,1285877121,False,3,,,,0,1.0,,344105909523472000,After more than 25 yrs service The Ark Royal is off Turkey to be broken up and turned into scrap metal slabs. In the port of Aliaga,Mon Jun 10 14:56:56 +0000 2013
658,1285877122,False,3,0.0,1.0,,1,1.0,,341228330000982000,RT @ReutersWorld: Mass protests in Turkey slow as Erdogan accuses opposition of provocation http://t.co/XSiUxCuD1T #occupygezi http://t.co/,Sun Jun 02 16:22:28 +0000 2013
659,1285877123,False,3,,,,0,1.0,,343380731847922000,"Our view from Omiros Hotel in Mykonos, Greece. Time to relax after a week-long tour in Turkey. #travel http://t.co/RpRErUEtlx",Sat Jun 08 14:55:20 +0000 2013
660,1285877124,False,3,,0.0,,0,0.6667,,341268204108255000,RT @AnonymousWWN: Anonymous Operation #Turkey - Press Release | http://t.co/KkcWmZjzNt | Video - http://t.co/keEDnsPhXF | #Anonymous #O,Sun Jun 02 19:00:55 +0000 2013
661,1285877125,False,3,,,,0,1.0,,342395988075491000,"RT @FreeCooperUnion: ""How long have you been occupying?""
""Four weeks as of this morning!""
""...if you were in Turkey you'd be in jail by now",Wed Jun 05 21:42:19 +0000 2013
662,1285877126,False,3,0.0,1.0,,1,1.0,,340835631682953000,RT @elifkey: Turkish government has blocked Twitter and Facebook. Please share this information with everyone. #occupygezi #direngeziparki,Sat Jun 01 14:22:01 +0000 2013
663,1285877127,False,3,,,,0,1.0,,342000546099626000,RT @BulletinAtomic: Most read today at the Bulletin: The status of U.S. nuclear weapons in #Turkey | Bulletin of the Atomic Scientists http,Tue Jun 04 19:30:58 +0000 2013
664,1285877128,False,3,,,,0,1.0,,349569442432303000,Bayou Turkey Fryer Basket 30 QT Aluminum Accessory Boil Seafood Corn NEW http://t.co/8Wwv0dm7Xn,Tue Jun 25 16:47:04 +0000 2013
665,1285877129,False,3,0.0,1.0,,1,1.0,,344457798328918000,"RT @etuncalp: Istanbul governor says police will conduct operation against social media users that create ""wrong perception"" #occupygezi",Tue Jun 11 14:15:13 +0000 2013
666,1285877130,False,3,0.0,1.0,,1,1.0,,342612018618053000,Love u all!!! @AnonOpsLegion: We are all #Chapulcu. - #OccupyGezi - http://t.co/idox4yJXBs,Thu Jun 06 12:00:45 +0000 2013
667,1285877131,False,3,,,,0,1.0,,340735488946221000,"@el__fadia Here you go
http://t.co/gc1ZMh50Z6",Sat Jun 01 07:44:05 +0000 2013
668,1285877132,False,3,,0.0,,0,0.6667,,344894952205058000,'Masculine and aggressive' language of Turkish politics in the wave of recent violance in Turkey http://t.co/wkbHtvbyvu #Turkey #Violence,Wed Jun 12 19:12:19 +0000 2013
669,1285877133,False,3,0.0,1.0,,1,1.0,,341235299680137000,RT @ReutersWorld: Mass protests in Turkey slow as Erdogan accuses opposition of provocation http://t.co/XSiUxCuD1T #occupygezi http://t.co/,Sun Jun 02 16:50:09 +0000 2013
670,1285877134,False,3,,,,0,1.0,,341465311977021000,RT @Federation: Citing growing #Syria need + strong #RedCrescent #RedCross work @joelletanguy briefs govt + asks more help in #Jordan #Iraq,Mon Jun 03 08:04:09 +0000 2013
671,1285877135,False,3,,,,0,1.0,,340593789452300000,RT @oluwashina: Crazy pictures from Turkey. Sad scenes... Stay safe and strong people. #life,Fri May 31 22:21:01 +0000 2013
672,1285877136,False,3,0.0,1.0,,1,1.0,,340910636341019000,RT @Balyemezz: I was there #geziparkcanlabasla #tayyipistifa #occupyturkey #occupygezi http://t.co/C5gf60b3BG,Sat Jun 01 19:20:04 +0000 2013
673,1285877137,False,3,,,,0,1.0,,340588533414769000,"RT @rihanna: Turkey, we're praying for all of you #Pray4Turkey",Fri May 31 22:00:08 +0000 2013
674,1285877138,False,3,0.0,0.6667,,1,0.6667,,341848530438210000,"RT @anafoulla: Moroccans protesting Erdogan's visit #direngeziparki It says ""no to the criminal's visit to our country"" http://t.co/yYiT1jS",Tue Jun 04 09:26:55 +0000 2013
675,1285877139,False,3,,,,0,1.0,,341619958511436000,"Bitches playing turkey on my dick
GOBBLE GOBBLE",Mon Jun 03 18:18:39 +0000 2013
676,1285877140,False,3,1.0,0.3333,,1,0.6667,,345157388518695000,VIDEO: Turkey gives protesters 'final warning' http://t.co/9HIYiDasui,Thu Jun 13 12:35:08 +0000 2013
677,1285877141,False,3,1.0,1.0,,1,1.0,,340488029686862000,video of violent turkish police attack on the protestors in Taksim Square istanbul #occupygezi #occupytaksim https://t.co/7UbIGF3ojD,Fri May 31 15:20:46 +0000 2013
678,1285877142,False,3,,,,0,1.0,,345801471884927000,Turkey - Kemer Beach 2013 http://t.co/pUUgUQwApg,Sat Jun 15 07:14:30 +0000 2013
