,Unnamed: 0,_unit_id,_golden,_unit_state_x,_trusted_judgments,_last_judgment_at_x,violence_judgment,violence,violence_confidence,protest_judgment_x,protest,protest_confidence,created_at,id,proccd_text,clean_text,non_vio_prob,vio_prob,violence_prediction
177,594,1657978898,False,finalized,3,4/21/2018 17:54:13,001,0.0,0.6783,111,1,1.0,Sun Jun 09 18:28:05 +0000 2013,3.43797e+17,rt usrId turkey government threatens pressurized httpAddress that s what we have on behalf of democracy in #turkey ! #usa #amnesty #occupygezi httpAddress,government threatens pressurized behalf democracy usa amnesty,0.8756205383077312,0.1243794616922689,0.0
178,596,1657978907,False,finalized,3,04/03/18 17:39,000,0.0,1.0,111,1,1.0,Sat Jun 22 19:30:05 +0000 2013,3.48523e+17,httpAddress istanbul protesters are trying to walk to istiklal street from the back httpAddress #occupygezi,trying walk istiklal street back,0.8923167362700648,0.10768326372993524,0.0
179,597,1657978908,False,finalized,3,04/03/18 19:48,100,0.0,0.6888,111,1,1.0,Sun Jun 02 16:04:43 +0000 2013,3.41224e+17,what is happening in httpAddress a human desire to protect space parks trees amp ,happening human desire protect space parks trees,0.9244120123631513,0.0755879876368487,0.0
180,598,1657978909,False,finalized,3,04/07/18 10:56,0,0.0,0.0,10,0,0.6786,Mon Jun 03 12:01:57 +0000 2013,3.41525e+17,support to turkey from femen parolechiave httpAddress via usrId,support femen parolechiave via,0.9455736617152057,0.05442633828479427,0.0
181,599,1657978912,False,finalized,3,04/08/18 21:50,000,0.0,1.0,111,1,1.0,Sat Jun 01 02:33:40 +0000 2013,3.40657e+17,rt usrId people are crossing the bridge to support #taksim ! it s httpAddress and #istanbul is up protesting #occupygezi #direngezipaki,people crossing bridge support protesting direngezipaki,0.9112568859789781,0.08874311402102208,0.0
182,601,1657978918,False,finalized,3,4/22/2018 12:39:40,001,0.0,0.6783,111,1,1.0,Wed Jun 05 17:25:14 +0000 2013,3.42331e+17,rt usrId tweeting is not httpAddress the world demands brutality and oppression in #turkey end now ! #resistanbul #occupygezi,tweeting world demands brutality oppression end resistanbul,0.9212154745662694,0.07878452543373055,0.0
183,602,1657978919,False,finalized,3,4/13/2018 06:57:17,000,0.0,1.0,111,1,1.0,Fri May 31 16:13:20 +0000 2013,3.40501e+17,rt usrId #direngezipark turkish citizens protesting get a taste of their govts brutality what chance do #christians minorities,citizens protesting get taste govts brutality chance christians minorities,0.9201588287369333,0.07984117126306671,0.0
184,603,1657978921,False,finalized,3,4/23/2018 09:42:23,001,0.0,0.6783,111,1,1.0,Sun Jun 02 00:06:22 +0000 2013,3.40983e+17,rt usrId the chanting is so loud right httpAddress sounds like httpAddress now police httpAddress #occupygezi #turkey #chicago httpAddress,chanting loud right sounds like police chicago,0.8066411285136722,0.19335887148632822,0.0
185,605,1657978925,False,finalized,3,04/03/18 19:09,000,0.0,1.0,111,1,1.0,Sun Jun 16 13:57:20 +0000 2013,3.46265e+17,the protesters had hit at the nerve of the akps raison dtre and its largest httpAddress httpAddress #direngeziparki,hit nerve akps raison dtre largest,0.8923167362700648,0.10768326372993524,0.0
186,606,1657978927,False,finalized,3,4/21/2018 18:09:20,000,0.0,1.0,111,1,1.0,Wed Jun 05 12:08:46 +0000 2013,3.42252e+17,rt usrId photo story #occupywallstreet solidarity with #occupygezi httpAddress,photo story occupywallstreet solidarity,0.8560012610266462,0.1439987389733539,0.0
187,609,1657978932,False,finalized,3,4/22/2018 18:48:54,000,0.0,1.0,111,1,1.0,Fri May 31 22:22:41 +0000 2013,3.40594e+17,rt usrId no words v usrId please see that #occupytaksim #occupygezi httpAddress,words v please see occupytaksim,0.8923167362700648,0.10768326372993524,0.0
188,610,1657978933,False,finalized,3,04/03/18 21:34,000,0.0,1.0,111,1,1.0,Tue Jun 11 08:22:34 +0000 2013,3.44369e+17,istanbul s governor says turkish police would not target protesters who sit at the gezi park in taksim square httpAddress httpAddress,governor says police would target sit square,0.6815525483020921,0.31844745169790767,0.0
189,612,1657978935,False,finalized,3,4/23/2018 09:37:26,111,1.0,1.0,111,1,1.0,Sat Jun 01 01:24:31 +0000 2013,3.4064e+17,rt usrId police attacked a nearby military barracks to stop soldiers helping the httpAddress #occupygezi #direngezipark usrId usrId,police attacked nearby military barracks stop soldiers helping,0.6197063910953364,0.3802936089046636,1.0
190,613,1657978937,False,finalized,3,04/03/18 18:33,100,0.0,0.6748,111,1,1.0,Wed Jun 05 23:08:22 +0000 2013,3.42418e+17,rt usrId turkey protester dresses up as police after stealing helmet shield and baton from security forces by umit bektas httpAddress,protester dresses police stealing helmet shield baton security forces umit bektas,0.5434733109420994,0.4565266890579006,1.0
191,614,1657978938,False,finalized,3,4/14/2018 05:48:08,000,0.0,1.0,111,1,1.0,Thu Jun 06 16:46:26 +0000 2013,3.42684e+17,rt usrId your wedding in gas mask with a pink volkswagen as httpAddress #occupygezi httpAddress,wedding gas mask pink volkswagen,0.7493190947771349,0.25068090522286496,0.0
192,616,1657978942,False,finalized,3,04/03/18 21:20,0,0.0,0.0,10,0,0.6684,Mon Jun 10 11:04:04 +0000 2013,3.44047e+17,rpt moody s says turkey s credit risk to rise if protests go on httpAddress,rpt moody says credit risk rise go,0.8457586314946627,0.15424136850533732,0.0
193,617,1657978944,False,finalized,3,04/03/18 21:23,1,0.0,0.0,10,0,0.6757,Tue Jun 04 12:29:12 +0000 2013,3.41894e+17,usrId but there s plenty going on throughout #turkey httpAddress #ankara #izmir #antakya #antalya #bursa are all seeing lts of teargas etc,plenty going throughout ankara izmir antakya antalya bursa seeing lts teargas etc,0.9350330861891085,0.0649669138108915,0.0
194,618,1657978946,False,finalized,3,04/03/18 21:45,110,1.0,0.6612,111,1,1.0,Sat Jun 01 07:11:44 +0000 2013,3.40727e+17,capital city rocked by police crackdown on solidarity protest with gezi park httpAddress via usrId,capital city rocked police crackdown solidarity via,0.744438800642304,0.25556119935769567,0.0
195,619,1657978948,False,finalized,3,04/04/18 09:23,011,1.0,0.6684,111,1,1.0,Tue Jun 04 02:24:02 +0000 2013,3.41742e+17,rt usrId turkish #occupygezi protesters dress to protect themselves from teargas photos #turkey live blog httpAddress,dress protect teargas photos live blog,0.9219003835323396,0.07809961646766048,0.0
196,624,1657978955,False,finalized,3,04/06/18 15:06,0,0.0,0.0,10,0,0.6639,Thu Jun 06 03:56:25 +0000 2013,3.4249e+17,rt usrId the DD most epic photos from turkey s protests so far httpAddress,epic photos far,0.9266396261032762,0.07336037389672381,0.0
197,626,1657978959,False,finalized,3,04/04/18 08:50,00,0.0,0.6684,11,1,0.6684,Sun Jun 02 06:08:34 +0000 2013,3.41074e+17,rt usrId erdogan for every 100 00 protesters i will bring out a million from my party httpAddress lol he sounds like m,erdogan every bring million party lol sounds like,0.9282932896147845,0.07170671038521578,0.0
198,627,1657978961,False,finalized,3,04/06/18 12:00,000,0.0,1.0,111,1,1.0,Mon Jun 17 15:29:27 +0000 2013,3.46651e+17,rt usrId taken by a friend in tunel httpAddress god theboy noticed barely in time startedrunning amp ,taken friend tunel god theboy noticed barely time startedrunning,0.9431792712945711,0.05682072870542886,0.0
199,630,1657978964,False,finalized,3,04/07/18 15:21,00,0.0,0.6667,11,1,0.6667,Sat Jun 15 17:29:11 +0000 2013,3.45956e+17,rt usrId turkey top trend after erdogan s latest speech #1milyonyarintaksime 1milliontotaksimtomorrow,top trend erdogan latest speech milyonyarintaksime milliontotaksimtomorrow,0.9523122754951885,0.04768772450481143,0.0
200,632,1657978967,False,finalized,3,04/06/18 12:54,000,0.0,1.0,111,1,1.0,Mon Jun 03 12:17:58 +0000 2013,3.41529e+17,protesters setting up tents in the field of httpAddress #taksim #blockupy #istanbul #revolution # httpAddress,setting tents field blockupy revolution,0.8598531864990651,0.14014681350093497,0.0
201,635,1657978973,False,finalized,3,04/06/18 12:16,0,0.0,0.0,10,0,0.6639,Sat Jun 01 08:11:48 +0000 2013,3.40742e+17,rt usrId usrId this is not a spring for turkey already has httpAddress but it needs a more liberal and participatory,spring already needs liberal participatory,0.9011043715286994,0.09889562847130046,0.0
202,636,1657978974,False,finalized,3,04/06/18 15:00,111,1.0,1.0,111,1,1.0,Tue Jun 11 18:54:49 +0000 2013,3.44528e+17,rt usrId police attacking #taksim #occupygezi #direngeziparki #istanbul #turkey 344528167492521985 tue jun DD 18 54 50 00 2013 belieber3b wait !! you ll come to turkey ?! d 344528176891957248 tue jun DD 18 54 53 00 2013 rt usrId photo clashes continue in #taksim square between turkish police and protesters httpAddress httpAddress jun DD 18 54 55 00 2013 in pictures turkish clashes police move in on protesters in taksim square httpAddress jun DD 18 54 58 00 2013 update #turkey httpAddress #direntaksim #occupygezi 344528205878804481 tue jun DD 18 54 59 00 2013 rt usrId as wind clears out gas demonstrators httpAddress its back and httpAddress #taksim #turkey httpAddress,police attacking belieber b wait come photo clashes continue square police pictures clashes police move square update direntaksim wind clears gas demonstrators back,0.31129437879765703,0.6887056212023429,1.0
203,638,1657978976,False,finalized,3,04/07/18 16:46,11,1.0,0.6667,101,1,0.6667,Sun Jun 16 13:15:34 +0000 2013,3.46255e+17,rt usrId oh httpAddress just vitamins then ? usrId istanbul governor says they put medicine not chemicals in sprayed httpAddress #occupyg,oh vitamins governor says put medicine chemicals sprayed occupyg,0.8720026466664561,0.1279973533335438,0.0
204,641,1657978980,False,finalized,3,4/23/2018 09:30:58,000,0.0,1.0,111,1,1.0,Sat Jun 01 15:07:52 +0000 2013,3.40847e+17,geez rt soipl my friend in #istanbul just sent me this image frm the #occupygezi httpAddress,geez soipl friend sent image frm,0.8739921976262118,0.12600780237378825,0.0
205,643,1657978982,False,finalized,3,04/04/18 09:19,00,0.0,0.6658,110,1,0.6658,Tue Jun 04 19:41:58 +0000 2013,3.42003e+17,rt usrId the people of turkey are fighting for httpAddress read this report from usrId friend in taksim sq istanbul httpAddress,people fighting read report friend sq,0.8738970721179213,0.1261029278820788,0.0
206,644,1657978986,False,finalized,3,04/03/18 21:25,0,0.0,0.0,100,0,0.6594,Sun Jun 02 17:11:23 +0000 2013,3.41241e+17,istanbul united since httpAddress #galatasaray #fenerbahce #besiktas #united #occupygezi #occupytaksim httpAddress,united since galatasaray fenerbahce besiktas united occupytaksim,0.9164277791489132,0.08357222085108672,0.0
207,645,1657978990,False,finalized,3,04/03/18 22:16,000,0.0,1.0,111,1,1.0,Sat Jun 01 16:06:55 +0000 2013,3.40862e+17,rt usrId erdogan s speech sounds almost absurdly provocative and combative towards the httpAddress scary and httpAddress #oc,erdogan speech sounds almost absurdly provocative combative towards scary oc,0.9434848207969948,0.05651517920300515,0.0
208,648,1657978998,False,finalized,3,04/09/18 20:53,010,0.0,0.6667,111,1,1.0,Sat Jun 08 16:48:19 +0000 2013,3.43409e+17,rt usrId thousands of protesters dig in for weekend of demonstrations at #taksim httpAddress httpAddress #occupygezi,thousands dig weekend demonstrations,0.8175410852935812,0.18245891470641884,0.0
209,651,1657979003,False,finalized,3,04/03/18 22:42,000,0.0,1.0,111,1,1.0,Sat Jun 22 16:36:23 +0000 2013,3.4848e+17,rt usrId taksim httpAddress usrId usrId #direnankara #occupygezi #revolution #direngezi #killererdogan #turke htt,revolution direngezi killererdogan turke htt,0.8062404575044628,0.19375954249553734,0.0
210,653,1657979006,False,finalized,3,4/21/2018 18:05:25,000,0.0,1.0,111,1,1.0,Mon Jun 03 19:51:44 +0000 2013,3.41643e+17,urgent petition pressuring erdoan to stop the crackdown and the destruction of gezi httpAddress join me #occupygezi httpAddress,urgent petition pressuring erdoan stop crackdown destruction join,0.9035963513738673,0.0964036486261326,0.0
211,1130,1657979861,False,finalized,3,04/06/18 14:39,000,0.0,1.0,111,1,1.0,Sun Jun 02 04:52:28 +0000 2013,3.41055e+17,rt usrId urgent petition pressuring erdoan to stop the crackdown and the destruction of gezi httpAddress join me #occupygezi httpAddress,urgent petition pressuring erdoan stop crackdown destruction join,0.9035963513738673,0.0964036486261326,0.0
212,659,1657979017,False,finalized,3,04/06/18 12:26,000,0.0,1.0,111,1,1.0,Sat Jun 01 15:21:37 +0000 2013,3.40851e+17,rt usrId aerial view from #taksim square at 5pm #occupygezi #direngeziparki #turqua httpAddress usrId httpAddress,aerial view square turqua,0.8821956268870984,0.11780437311290184,0.0
213,663,1657979022,False,finalized,3,04/06/18 14:46,00,0.0,0.6695,110,1,0.6695,Tue Jun 04 12:07:01 +0000 2013,3.41889e+17,my father told me when i was young riots are httpAddress it means httpAddress #occupygezi,father told young riots means,0.9005943384559759,0.09940566154402392,0.0
214,667,1657979034,False,finalized,3,04/07/18 16:42,101,1.0,0.6667,111,1,1.0,Tue Jun 04 19:42:38 +0000 2013,3.42003e+17,#turkey imported DD tons of tear gas 21 million pepper spray in DD years mainly from us #brazil httpAddress #occupygezi,imported tons tear gas million pepper spray years mainly us brazil,0.7004830584239504,0.2995169415760496,0.0
215,668,1657979036,False,finalized,3,04/07/18 09:50,1,0.0,0.0,1,0,0.6767,Mon Jun 03 15:54:19 +0000 2013,3.41584e+17,right now dozens injuried in kizillay httpAddress httpAddress #direnankara via usrId,right dozens injuried kizillay via,0.9286358024743497,0.07136419752565026,0.0
216,669,1657979037,False,finalized,3,4/23/2018 13:28:02,011,1.0,0.6609,111,1,1.0,Fri May 31 21:49:59 +0000 2013,3.40586e+17,turkey protests spread after violence in istanbul over park demolition #direngezipark #ocuppygezi httpAddress,spread violence demolition ocuppygezi,0.8796772743423767,0.12032272565762321,0.0
217,670,1657979038,False,finalized,3,04/03/18 18:13,1,0.0,0.0,1,0,0.6612,Mon Jun 03 19:21:16 +0000 2013,3.41636e+17,#amanpour there are no liberals here ! people who are trying to provoke or throwing rocks topolice are actually organized by httpAddress,amanpour liberals people trying provoke throwing rocks topolice actually organized,0.7266682987241166,0.2733317012758835,0.0
218,675,1657979044,False,finalized,3,04/07/18 15:21,000,0.0,1.0,111,1,1.0,Fri May 31 22:16:49 +0000 2013,3.40593e+17,rt usrId ppl say we won t sleep tonight and we won t let those robocops sleep httpAddress #occupygezi,ppl say sleep tonight let robocops sleep,0.9943376982453386,0.005662301754661443,0.0
219,679,1657979056,False,finalized,3,04/03/18 21:27,000,0.0,1.0,111,1,1.0,Sun Jun 23 19:45:32 +0000 2013,3.4889e+17,#halktv candir #direngaziparki,halktv candir direngaziparki,0.8923167362700648,0.10768326372993524,0.0
220,683,1657979062,False,finalized,3,04/06/18 14:35,000,0.0,1.0,111,1,1.0,Thu Jun 06 12:37:30 +0000 2013,3.42621e+17,sunny morning in the encampment of #izmir httpAddress maana soleada en acampada #izmir #direnizmir #occupygezi httpAddress usrId http httpAddresst.co vjow9r4a0v,sunny morning encampment izmir maana soleada en acampada izmir direnizmir httpaddresst co vjow r a v,0.8945908945291929,0.10540910547080709,0.0
221,684,1657979067,False,finalized,3,04/04/18 09:10,111,1.0,1.0,111,1,1.0,Fri May 31 20:05:41 +0000 2013,3.4056e+17,rt usrId frightening photos of police violence at istanbul s #occupygezi protests httpAddress #turkey #occupytaksim,frightening photos police violence occupytaksim,0.6802519402886027,0.31974805971139714,0.0
222,687,1657979072,False,finalized,3,04/03/18 21:23,0,0.0,0.0,1,0,0.6622,Wed Jun 05 14:02:09 +0000 2013,3.4228e+17,rt usrId media savvy protest crowdfunding statement amp ,media savvy crowdfunding statement,0.8408388457017686,0.15916115429823172,0.0
223,688,1657979074,False,finalized,3,04/03/18 21:12,111,1.0,1.0,111,1,1.0,Sun Jun 16 11:27:32 +0000 2013,3.46228e+17,rt usrId amnesty press release on #turkey police violence secret detentions arrest of doctors #direngeziparki #occupygezi http,amnesty press release police violence secret detentions arrest doctors,0.4761011348738253,0.5238988651261746,1.0
224,690,1657979077,False,finalized,3,04/04/18 09:42,111,1.0,1.0,111,1,1.0,Sat Jun 01 19:03:47 +0000 2013,3.40907e+17,rt usrId this needs confirmation httpAddress in #ankara one police used his gun and shot a citizen #occupygezi,needs confirmation ankara one police used gun shot citizen,0.2656910851024942,0.7343089148975058,1.0
225,691,1657979080,False,finalized,3,4/22/2018 12:57:46,1,0.0,0.0,1,0,0.6783,Sat Jun 01 20:39:45 +0000 2013,3.40931e+17,rt usrId cnn international correspondent usrId is covering the growing protests in httpAddress cnn turk showing music videos an,cnn international correspondent covering growing cnn turk showing music videos,0.6876752581002955,0.3123247418997045,0.0
226,697,1657979088,False,finalized,3,04/03/18 19:36,010,0.0,0.6729999999999999,111,1,1.0,Tue Jun 11 11:57:18 +0000 2013,3.44423e+17,riot police move into taksim square httpAddress,riot police move square,0.7597455304754899,0.24025446952451,0.0
227,699,1657979090,False,finalized,3,04/07/18 16:27,000,0.0,1.0,111,1,1.0,Thu Jun 13 07:01:20 +0000 2013,3.45073e+17,DD images from turkey about #direngezi httpAddress,images direngezi,0.8489409203474848,0.1510590796525149,0.0
228,700,1657979092,False,finalized,3,04/03/18 20:49,000,0.0,1.0,111,1,1.0,Wed Jun 05 18:07:25 +0000 2013,3.42342e+17,justinwedes dear tayyip can you plz build another park ? too packed here ! #occupygezi,justinwedes dear tayyip plz build another packed,0.8393537328625033,0.16064626713749675,0.0
229,702,1657979096,False,finalized,3,04/04/18 09:27,010,0.0,0.6658,111,1,1.0,Mon Jun 17 10:46:06 +0000 2013,3.4658e+17,icymi trying to quell protests turkish police uses belgian fn303 less lethal launchers httpAddress #occupygezi #taksim #turkey,icymi trying quell police uses belgian fn less lethal launchers,0.7816083411003856,0.21839165889961437,0.0
230,710,1657979116,False,finalized,3,4/22/2018 18:32:04,1,0.0,0.0,1,0,0.6667,Thu Jun 06 18:53:02 +0000 2013,3.42716e+17,rt usrId my birgn article in english on httpAddress thanks to free news of the world ! httpAddress jun DD 18 53 07 00 2013 rt usrId turkey protests and art and design of protest httpAddress a bit of art school relevance httpAddress #wsa 342715812085366786 thu jun DD 18 53 11 00 2013 rt usrId erdogan wounded not felled by turkish protests reuters 342715848873607169 thu jun DD 18 53 20 00 2013 dazedmagazine as riots continue to cause uproar in #turkey trafalgar square hosts its own version of protest httpAddress,birgn article english thanks free news world art design bit art school relevance wsa erdogan wounded felled reuters dazedmagazine riots continue cause uproar trafalgar square hosts version,0.9348583501755703,0.06514164982442962,0.0
231,711,1657979117,False,finalized,3,4/22/2018 12:42:04,0,0.0,0.0,1,0,0.6783,Wed Jun 05 08:29:59 +0000 2013,3.42197e+17,rt usrId istanbul protests started over trees httpAddress,started trees,0.8923167362700648,0.10768326372993524,0.0
232,714,1657979123,False,finalized,3,04/11/18 21:50,0,0.0,0.0,10,0,0.6667,Sat Jun 01 18:36:36 +0000 2013,3.409e+17,httpAddress now looping scene of protesters turning firefighters away from torched vehicle,looping scene turning firefighters away torched vehicle,0.8923167362700648,0.10768326372993524,0.0
233,715,1657979128,False,finalized,3,04/03/18 21:25,11,1.0,0.6594,11,1,0.6594,Tue Jun 04 17:33:25 +0000 2013,3.41971e+17,this people pay their last respect to abdullah cmert killed during anti government protest in #antakya #turkey httpAddress,people pay last respect abdullah cmert killed anti government antakya,0.8729814984352011,0.12701850156479885,0.0
234,721,1657979139,False,finalized,3,04/06/18 14:39,01,1.0,0.3361,110,1,0.6695,Sat Jun 15 20:37:17 +0000 2013,3.46003e+17,rt usrId #turkey live tear gas affected children inside divan hotel httpAddress via usrId usrId,live tear gas affected children inside divan hotel via,0.6357299845678968,0.36427001543210336,1.0
235,722,1657979140,False,finalized,3,04/03/18 21:38,000,0.0,1.0,111,1,1.0,Fri May 31 15:54:43 +0000 2013,3.40497e+17,thousands in #turkey are protesting construction of malls by demolishing existing httpAddress this is an excuse people r fed up by pm httpAddress,thousands protesting construction malls demolishing existing excuse people r fed,0.7885959584551848,0.21140404154481485,0.0
236,725,1657979147,False,finalized,3,04/04/18 09:14,000,0.0,1.0,111,1,1.0,Wed Jun 19 18:56:50 +0000 2013,3.47428e+17,rt usrId what gezi park means to me by httpAddress httpAddress via usrId usrId usrId usrId,means via,0.8923167362700648,0.10768326372993524,0.0
237,727,1657979150,False,finalized,3,04/03/18 18:48,11,1.0,0.6676,101,1,0.6676,Sun Jun 16 18:41:11 +0000 2013,3.46337e+17,rt usrId usrId please spread the news erdogan supporter mobs attacking protesters police kindly escorting attackers httpAddress,please spread news erdogan supporter mobs attacking police kindly escorting attackers,0.890629382164279,0.10937061783572087,0.0
238,735,1657979162,False,finalized,3,4/15/2018 14:57:56,111,1.0,1.0,111,1,1.0,Fri May 31 21:37:39 +0000 2013,3.40583e+17,rt usrId in turkey at least DD injured as police clash with protesters at gezi park httpAddress #occupygezi httpAddress,least injured police clash,0.7418352529155344,0.2581647470844654,0.0
239,785,1657979237,False,finalized,3,4/22/2018 12:57:46,101,1.0,0.6609,111,1,1.0,Sat Jun 01 09:11:13 +0000 2013,3.40757e+17,rt usrId usrId in turkey at least DD injured as police clash with protesters at gezi park httpAddress #occupygezi http,least injured police clash,0.7418352529155344,0.2581647470844654,0.0
240,736,1657979163,False,finalized,3,04/08/18 21:50,1,0.0,0.0,1,0,0.6667,Tue Jun 11 19:36:37 +0000 2013,3.44539e+17,rt usrId chaos overtakes istanbul protests tear gas water cannons fireworks httpAddress details live on usrId tv .,chaos overtakes tear gas water cannons fireworks details live tv,0.34164054495979845,0.6583594550402012,1.0
241,737,1657979164,False,finalized,3,04/04/18 09:12,010,0.0,0.6658,111,1,1.0,Tue Jun 11 05:58:17 +0000 2013,3.44333e+17,rt usrId i love the smell of teargas in the httpAddress #turkey #occupygezi,love smell teargas,0.9164842242465323,0.08351577575346773,0.0
242,738,1657979167,False,finalized,3,4/27/2018 17:18:44,000,0.0,1.0,111,1,1.0,Mon Jun 17 10:20:30 +0000 2013,3.46573e+17,rt usrId turkey like an httpAddress layer after layer gezi park was an armenian cemetery and land before being confiscated by the stat,like layer layer armenian cemetery land confiscated stat,0.8601578800465329,0.13984211995346696,0.0
243,753,1657979192,False,finalized,3,04/07/18 16:07,000,0.0,1.0,111,1,1.0,Fri May 31 14:42:31 +0000 2013,3.40478e+17,#erdoan s #turkey #rt #direngeziparki #occupygezi what a shame !! utanc resmi ! httpAddress,erdoan shame utanc resmi,0.9337460830172638,0.06625391698273606,0.0
244,756,1657979195,False,finalized,3,4/27/2018 17:17:46,0,0.0,0.0,10,0,0.6783,Tue Jun 11 09:11:36 +0000 2013,3.44381e+17,lool alarabiya eng #breakingnews in a live speech #erdogan blames the media and social media networks for the ongoing unrest in #turkey,lool alarabiya eng breakingnews live speech erdogan blames media social media networks ongoing unrest,0.8333959650676785,0.1666040349323214,0.0
245,757,1657979196,False,finalized,3,04/03/18 19:09,110,1.0,0.6594,111,1,1.0,Sun Jun 09 20:20:02 +0000 2013,3.43825e+17,rt usrId turkey protesters get creative to fight back against tear gas 343824851301179392 sun jun DD 20 20 07 00 2013 rt usrId pm is still using women wearing veils as a political tool while these women have already started to stand up against httpAddress # 343824859761DD0560 sun jun DD 20 20 DD 00 2013 rt usrId i support all my fans from turkey who are protesting there government right now ! this is for you tayyipi sikeyim ! #turke,get creative fight back tear gas still using women wearing veils political tool women already started stand support fans protesting government right tayyipi sikeyim turke,0.8639738567795006,0.1360261432204996,0.0
246,762,1657979202,False,finalized,3,04/04/18 08:57,011,1.0,0.6684,111,1,1.0,Sun Jun 02 12:06:32 +0000 2013,3.41164e+17,rt usrId usrId i am from turkey ! turkish that you take ! i love you so much ! turks 341163928736387072 sun jun DD 12 06 33 00 2013 #repost usrId what s going on in #turkey at the moment is a new page for us all in #history httpAddress jun DD 12 06 35 00 2013 rt usrId big clean up at gezi parki and the streets of httpAddress now returning to the festival atmosphere this whole protest star 341163949233942528 sun jun DD 12 06 38 00 2013 so jealous of my grandma in turkey right now ! 341163958981492736 sun jun DD 12 06 41 00 2013 rt usrId people of taksim trying to assist the dog who is also effected by the tear gas by the police httpAddress usrId jun DD 12 06 44 00 2013 rt usrId turkish protesters continue to gather at taksim square following withdrawal of heavy police presence httpAddress #o,take love much turks repost going moment new page us history big clean parki streets returning festival atmosphere whole star jealous grandma right people trying assist dog also effected tear gas police continue gather square following withdrawal heavy police presence o,0.33620423908358066,0.6637957609164195,1.0
247,767,1657979210,False,finalized,3,04/04/18 09:27,011,1.0,0.6684,111,1,1.0,Thu Jun 13 00:35:58 +0000 2013,3.44976e+17,rt usrId turkey police attack to peaceful unable person at taksim square gezi httpAddress httpAddress via usrId #occupytu,police attack peaceful unable person square via occupytu,0.461981215154313,0.538018784845687,1.0
248,768,1657979211,False,finalized,3,04/07/18 15:28,0,0.0,0.0,100,0,0.6667,Mon Jun 03 15:20:36 +0000 2013,3.41575e+17,rt usrId after some called erdogan son of a whore seen in gezi we whores don t think he s our sonsigned sex httpAddress httpAddress,called erdogan son whore seen whores think sonsigned sex,0.9434848207969948,0.05651517920300515,0.0
249,771,1657979218,False,finalized,3,04/03/18 18:43,000,0.0,1.0,111,1,1.0,Tue Jun 11 05:06:57 +0000 2013,3.4432e+17,rt usrId riot police enter taksim square istanbul focus of ongoing anti government protest in turkey,riot police enter square focus ongoing anti government,0.9005752321391186,0.09942476786088156,0.0
250,772,1657979220,False,finalized,3,04/06/18 12:05,0,0.0,0.0,100,0,0.6621,Thu Jun 13 18:02:02 +0000 2013,3.4524e+17,rt usrId turkish tv channel hayat tv shut down ! bcz its broadcasting of taksim protests,tv channel hayat tv shut bcz broadcasting,0.866851907890479,0.13314809210952125,0.0
251,778,1657979227,False,finalized,3,04/03/18 19:22,111,1.0,1.0,111,1,1.0,Fri May 31 23:09:59 +0000 2013,3.40606e+17,rt usrId police officers attacked a group of peaceful demonstrators in istanbul s taksim httpAddress httpAddress,police officers attacked group peaceful demonstrators,0.8196989219919221,0.18030107800807785,0.0
252,779,1657979228,False,finalized,3,04/04/18 09:01,0,0.0,0.0,10,0,0.6658,Mon Jun 24 21:05:37 +0000 2013,3.49272e+17,eu seeks to look beyond turkey protests httpAddress,eu seeks look beyond,0.8166995146632638,0.18330048533673618,0.0
253,787,1657979240,False,finalized,3,04/03/18 21:02,1,0.0,0.0,10,0,0.6748,Sat Jun 01 09:31:18 +0000 2013,3.40762e+17,turkey bloody friday httpAddress via usrId usrId,bloody friday via,0.8923167362700648,0.10768326372993524,0.0
254,788,1657979241,False,finalized,3,04/03/18 22:17,0,0.0,0.0,10,0,0.6526,Fri Jun 14 09:37:27 +0000 2013,3.45475e+17,a deeper look at erdogan s psych httpAddress by usrId #turkey #taksim,deeper look erdogan psych,0.8884016542614336,0.11159834573856621,0.0
255,789,1657979243,False,finalized,3,04/03/18 18:58,00,0.0,0.6748,11,1,0.6748,Sun Jun 16 11:03:04 +0000 2013,3.46221e+17,#resistanbul #istanbul #turkey #1milyonbuguntaksime stand strong #thewholeworldiswatching rt for #turkish #solidarity httpAddress,resistanbul milyonbuguntaksime stand strong thewholeworldiswatching solidarity,0.9031528740635981,0.09684712593640186,0.0
256,793,1657979248,False,finalized,3,4/23/2018 09:37:26,0,0.0,0.0,1,0,0.6783,Tue Jun 04 08:47:07 +0000 2013,3.41839e+17,meanwhile in httpAddress revolution is not televised httpAddress,meanwhile revolution televised,0.8598531864990651,0.14014681350093497,0.0
257,800,1657979260,False,finalized,3,04/03/18 17:58,10,0.0,0.3388,11,1,0.6721,Sun Jun 23 10:55:55 +0000 2013,3.48756e+17,usrId usrId usrId usrId usrId how police clean people httpAddress new age in turkey,police clean people new age,0.5637397100580709,0.4362602899419293,1.0
258,801,1657979262,False,finalized,3,04/03/18 21:48,000,0.0,1.0,111,1,1.0,Sat Jun 08 18:12:16 +0000 2013,3.4343e+17,massive crowd #taksim sq . right httpAddress #live stream on httpAddress #occupyistanbul,massive crowd sq right live stream occupyistanbul,0.8961806979188237,0.10381930208117651,0.0
