,Unnamed: 0,_unit_id,_golden,_unit_state_x,_trusted_judgments,_last_judgment_at_x,violence_judgment,violence,violence_confidence,protest_judgment_x,protest,protest_confidence,created_at,id,proccd_text,clean_text,non_vio_prob,vio_prob,violence_prediction
202,454,1657978648,FALSE,finalized,3,04/03/18 22:42,"""00-1""",0,0.664,"""111""",1,1,Sun Jun 02 04:55:45 +0000 2013,3.41E+17,rt usrId httpAddress allow access to medical treatment for all people in need on the streets and in detention usrId #direngezi,allow access medical treatment people need streets detention direngezi,0.937367665,0.062632335,0
203,458,1657978662,FALSE,finalized,3,04/07/18 09:56,"""0""",0,0,"""001""",0,0.6767,Fri Jun 14 00:16:19 +0000 2013,3.45E+17,turkey pm in emergency talks as protesters defy last warning httpAddress,emergency talks defy last warning,0.948522129,0.051477871,0
204,459,1657978663,FALSE,finalized,3,04/03/18 21:53,"""00""",0,0.6612,"""110""",1,0.6612,Sat Jun 08 20:08:24 +0000 2013,3.43E+17,rt usrId #erkenseimegidelim yzde50varmgrelim akp seems so sure of 50 support but on other hand ignores early election requests,erkenseimegidelim yzde varmgrelim akp seems sure support hand ignores early election requests,0.965342474,0.034657526,0
205,460,1657978668,FALSE,finalized,3,04/07/18 17:07,"""nan""",0,0,"""000""",0,1,Mon Jun 03 16:03:58 +0000 2013,3.42E+17,usrId union members in #turkey to hold a warning strike to protest against the crackdown on protests httpAddress,union members hold warning strike crackdown,0.889359773,0.110640227,0
206,461,1657978669,FALSE,finalized,3,04/06/18 12:05,"""000""",0,1,"""111""",1,1,Mon Jun 03 09:16:10 +0000 2013,3.41E+17,rt usrId #occupygezi we support you your struggle for freedom inspires the world ! httpAddress #direngeziparki via usrId,support struggle freedom inspires world via,0.991218483,0.008781517,0
207,464,1657978672,FALSE,finalized,3,4/14/2018 22:34:34,"""nan""",0,0,"""000""",0,1,Tue Jun 25 18:19:05 +0000 2013,3.50E+17,rt usrId good luck abi !! en buyuk #cimbom #istanbul httpAddress,good luck abi en buyuk cimbom,0.949093483,0.050906517,0
208,468,1657978679,FALSE,finalized,3,4/20/2018 13:20:58,"""nan""",0,0,"""000""",0,1,Fri Jun 07 00:20:45 +0000 2013,3.43E+17,erdogan s deluxe box turkish delights usrId httpAddress,erdogan deluxe box delights,0.983331641,0.016668359,0
209,469,1657978680,FALSE,finalized,3,04/03/18 22:02,"""000""",0,1,"""111""",1,1,Fri May 31 14:03:33 +0000 2013,3.40E+17,usrId usrId usrId usrId please help us spread our message and stop the violation of human rights in turkey ! #occupygezi,please help us spread message stop violation human rights,0.849397703,0.150602297,0
210,472,1657978686,FALSE,finalized,3,4/18/2018 05:38:29,"""nan""",0,0,"""000""",0,1,Wed Jun 05 12:38:37 +0000 2013,3.42E+17,rt usrId #arincs apology for use of tear gas small step forward but further steps have to follow #turkey,arincs apology use tear gas small step forward steps follow,0.689314656,0.310685344,0
211,473,1657978688,FALSE,finalized,3,04/06/18 14:39,"""0""",0,0,"""010""",0,0.6639,Mon Jun 17 09:54:12 +0000 2013,3.47E+17,rt usrId rt usrId #unions in #turkey call a strike to protest against the crackdown on httpAddress httpAddress,unions call strike crackdown,0.889359773,0.110640227,0
212,474,1657978689,FALSE,finalized,3,04/03/18 21:20,"""0""",0,0,"""010""",0,0.6684,Sat Jun 01 17:12:38 +0000 2013,3.41E+17,rt usrId someone catalog all the tear gas canister httpAddress let s find the companies responsible for profiting off of civilian httpAddress,someone catalog tear gas canister let find companies responsible profiting civilian,0.834294986,0.165705014,0
213,476,1657978691,FALSE,finalized,3,04/06/18 12:09,"""000""",0,1,"""111""",1,1,Sat Jun 15 19:33:11 +0000 2013,3.46E+17,rt usrId police have forced journalists out of gezi park so lots of speculation about evidence planting in tents which turkish pol,police forced journalists lots speculation evidence planting tents pol,0.848444076,0.151555924,0
214,477,1657978694,FALSE,finalized,3,04/03/18 18:10,"""0""",0,0,"""001""",0,0.6612,Sun Jun 09 20:02:44 +0000 2013,3.44E+17,e3 2013 get your microsoft sony ubisoft and ea liveblogs right here ! httpAddress #occupygezi,e get microsoft sony ubisoft ea liveblogs right,0.978694303,0.021305697,0
215,478,1657978699,FALSE,finalized,3,4/14/2018 22:34:34,"""nan""",0,0,"""000""",0,1,Fri May 31 22:36:01 +0000 2013,3.41E+17,usrId are you aware of what is happening in #istanbul right now ? turkish government is terrorizing its own citizens !,aware happening right government terrorizing citizens,0.956924769,0.043075231,0
217,480,1657978701,FALSE,finalized,3,04/04/18 09:12,"""000""",0,1,"""111""",1,1,Fri Jun 21 19:38:03 +0000 2013,3.48E+17,the public discussion crowd in kugulu seems to have decided to march to the court to support the httpAddress httpAddress #occupygezi,public discussion crowd kugulu seems decided march court support,0.966337537,0.033662463,0
218,482,1657978704,FALSE,finalized,3,04/03/18 21:42,"""000""",0,1,"""111""",1,1,Thu Jun 13 13:30:14 +0000 2013,3.45E+17,gezi park reeks turkish prime minister says httpAddress httpAddress,reeks prime minister says,0.960159698,0.039840302,0
219,483,1657978709,FALSE,finalized,3,4/21/2018 18:15:51,"""nan""",0,0,"""000""",0,1,Thu Jun 20 11:37:04 +0000 2013,3.48E+17,things are coming along nicely for my sis in istanbul kintor13 httpAddress,things coming along nicely sis kintor,0.957137893,0.042862107,0
220,485,1657978711,FALSE,finalized,3,04/06/18 12:40,"""000""",0,1,"""111""",1,1,Sat Jun 01 22:00:32 +0000 2013,3.41E+17,rt usrId #direngeziparki #occupygezi we cannot host oympics please pay httpAddress usrId httpAddress,cannot host oympics please pay,0.948522129,0.051477871,0
221,490,1657978718,FALSE,finalized,3,04/03/18 19:46,"""1""",0,0,"""010""",0,0.6643,Sat Jun 01 22:06:11 +0000 2013,3.41E+17,usrId look this !! please disclose pass on tv people are dying they need help ! httpAddress #prayforturkey DD,look please disclose pass tv people dying need help prayforturkey,0.966322976,0.033677024,0
222,493,1657978721,FALSE,finalized,3,04/04/18 09:25,"""nan""",0,0,"""000""",0,1,Fri Jun 14 13:15:31 +0000 2013,3.46E+17,wanting to eat healthier ?? get butterball turkey bacon for only 29 !! 345529970937970688 fri jun DD 13 15 39 00 2013 istanbul to host 18th turkey world trade bridge summit httpAddress httpAddress jun DD 13 15 49 00 2013 i hope this is untrue ! franklamparduk reports in turkey that mikel has agreed to join httpAddress gutted if httpAddress,wanting eat healthier get butterball bacon host th world trade bridge summit hope untrue franklamparduk reports mikel agreed join gutted,0.97850681,0.02149319,0
223,495,1657978726,FALSE,finalized,3,04/03/18 21:34,"""nan""",0,0,"""000""",0,1,Sun Jun 09 16:15:29 +0000 2013,3.44E+17,about to make some turkey bacon yess .,make bacon yess,0.950678154,0.049321846,0
224,496,1657978732,FALSE,finalized,3,04/03/18 22:25,"""000""",0,1,"""111""",1,1,Sat Jun 08 01:50:00 +0000 2013,3.43E+17,rt usrId friday prayers in #taksim httpAddress latest usrId photos httpAddress httpAddress,friday prayers latest photos,0.897216273,0.102783727,0
225,499,1657978738,FALSE,finalized,3,04/06/18 15:00,"""nan""",0,0,"""000""",0,1,Mon Jun 03 10:16:37 +0000 2013,3.41E+17,sainsbury s sampling ambassador coventry area coventry 12402 retail httpAddress jobs at cosine,sainsbury sampling ambassador coventry area coventry retail jobs cosine,0.948522129,0.051477871,0
226,500,1657978739,FALSE,finalized,3,4/21/2018 18:07:22,"""001""",0,0.6783,"""111""",1,1,Sat Jun 15 17:02:42 +0000 2013,3.46E+17,challenge accepted #occupygezi call on D million people to gather in taksim after erdogan threatened httpAddress #Dmilyonyarintaksime,challenge accepted call d million people gather erdogan threatened dmilyonyarintaksime,0.979216646,0.020783354,0
227,502,1657978744,FALSE,finalized,3,04/03/18 18:15,"""nan""",0,0,"""000""",0,1,Sun Jun 09 08:24:29 +0000 2013,3.44E+17,in istanbuls heart leaders obsession perhaps achilles heel httpAddress,istanbuls heart leaders obsession perhaps achilles heel,0.979979735,0.020020265,0
228,504,1657978747,FALSE,finalized,3,4/24/2018 20:23:09,"""11""",1,0.6667,"""011""",1,0.6667,Thu Jun 06 10:27:27 +0000 2013,3.43E+17,rt usrId the woman in red being sprayed by tear gas in that iconic photo in istanbul is academic ceyda httpAddress httpAddress,woman red sprayed tear gas iconic photo academic ceyda,0.453819833,0.546180167,1
229,507,1657978750,FALSE,finalized,3,04/04/18 09:08,"""nan""",0,0,"""000""",0,1,Mon Jun 10 12:27:59 +0000 2013,3.44E+17,ml 1.7 dodecanese httpAddress border reg magnitudeml httpAddress httpAddress border regdate httpAddress httpAddress,ml dodecanese border reg magnitudeml border regdate,0.948522129,0.051477871,0
230,508,1657978751,FALSE,finalized,3,04/07/18 10:41,"""00""",0,0.6607,"""110""",1,0.6607,Sat Jun 15 21:27:38 +0000 2013,3.46E+17,some photos via rabble scenes from istanbul #occupygezi httpAddress,photos via rabble scenes,0.761454268,0.238545732,0
231,511,1657978755,FALSE,finalized,3,4/22/2018 18:28:39,"""000""",0,1,"""111""",1,1,Sat Jun 01 07:31:55 +0000 2013,3.41E+17,rt usrId this is just the beginning #occupygezi bosphorus bridge httpAddress,beginning bosphorus bridge,0.948522129,0.051477871,0
232,512,1657978761,FALSE,finalized,3,04/03/18 21:40,"""nan""",0,0,"""000""",0,1,Mon Jun 17 16:37:44 +0000 2013,3.47E+17,what was your favorite holiday ? turkey last august omg was amazing httpAddress,favorite holiday last august omg amazing,0.95364447,0.04635553,0
233,516,1657978767,FALSE,finalized,3,04/04/18 09:29,"""nan""",0,0,"""000""",0,1,Sat Jun 01 18:36:16 +0000 2013,3.41E+17,rt usrId someone needs to write an article about how egypt activists on both sides projected their own politics onto turkey e,someone needs write article egypt activists sides projected politics onto e,0.972224551,0.027775449,0
234,518,1657978772,FALSE,finalized,3,04/03/18 17:33,"""111""",1,1,"""111""",1,1,Sat Jun 01 18:38:07 +0000 2013,3.41E+17,rt usrId cnn report police crackdown triggers anti government riots httpAddress #occupygezi,cnn report police crackdown triggers anti government riots,0.486306398,0.513693602,1
235,521,1657978780,FALSE,finalized,3,04/03/18 19:24,"""000""",0,1,"""111""",1,1,Thu Jun 13 19:24:56 +0000 2013,3.45E+17,rt usrId mothers at gezipark to the mothers of police draw back your sons,mothers gezipark mothers police draw back sons,0.85780937,0.14219063,0
236,522,1657978781,FALSE,finalized,3,4/22/2018 12:39:40,"""nan""",0,0,"""000""",0,1,Sat Jun 01 01:13:02 +0000 2013,3.41E+17,rt usrId help spreading news there is media blackout in #turkey #occupyturkiye #turkishspring httpAddress,help spreading news media blackout occupyturkiye turkishspring,0.931447814,0.068552186,0
239,532,1657978794,FALSE,finalized,3,04/07/18 16:42,"""nan""",0,0,"""000""",0,1,Sun Jun 16 16:01:09 +0000 2013,3.46E+17,rt usrId rt usrId httpAddress and usrId live tweeting erdogan s address httpAddress he isn t holding httpAddress #occup,live tweeting erdogan address holding occup,0.979348154,0.020651846,0
240,538,1657978803,FALSE,finalized,3,04/03/18 22:46,"""nan""",0,0,"""000""",0,1,Sun Jun 23 12:09:52 +0000 2013,3.49E+17,i wish i could live in turkey again,wish could live,0.9393191,0.0606809,0
242,540,1657978806,FALSE,finalized,3,04/03/18 18:47,"""000""",0,1,"""111""",1,1,Sat Jun 01 23:16:53 +0000 2013,3.41E+17,rt usrId moby den destek var 340970241704210432 sat jun DD 23 16 55 00 2DD3 rt usrId #karma is truly a httpAddress #erdogan #turkey #occupygezipark #occupyistanbul #occupytaksim #taksim #taksimsquare #taksimgezipark # 340970248410906624 sat jun DD 23 16 56 00 2DD3 rt usrId ismihanyilmaz let s get the picture right this is called vandalism not protest ! httpAddress #gezipark,moby den destek var karma truly erdogan occupygezipark occupyistanbul occupytaksim taksimsquare taksimgezipark ismihanyilmaz let get picture right called vandalism gezipark,0.998418659,0.001581341,0
243,543,1657978811,FALSE,finalized,3,04/03/18 20:49,"""nan""",0,0,"""000""",0,1,Wed Jun 05 11:02:29 +0000 2013,3.42E+17,rt usrId behind the barricades with usrId as a possible showdown looms in istanbul httpAddress via usrId,behind barricades possible showdown looms via,0.939599476,0.060400524,0
244,545,1657978815,FALSE,finalized,3,04/03/18 22:46,"""nan""",0,0,"""000""",0,1,Mon Jun 03 17:50:44 +0000 2013,3.42E+17,rt usrId new akp logo by artist ali cabbar residing in belgium in reaction to police brutality by the turkish httpAddress httpAddress,new akp logo artist ali cabbar residing belgium reaction police brutality,0.943275606,0.056724394,0
245,546,1657978816,FALSE,finalized,3,04/07/18 16:27,"""000""",0,1,"""111""",1,1,Thu Jun 13 21:50:50 +0000 2013,3.45E+17,but i believe in httpAddress the way that some people believe in fairy httpAddress #occupygezi #direngezi,believe way people believe fairy direngezi,0.938954812,0.061045188,0
246,550,1657978823,FALSE,finalized,3,4/22/2018 12:46:13,"""nan""",0,0,"""000""",0,1,Wed Jun 05 10:25:09 +0000 2013,3.42E+17,rt usrId assad s soldiers brutally torturing syrian civilians 18 #syria #usa #turkey #israel #canada #q,assad soldiers brutally torturing syrian civilians syria usa israel canada q,0.940494048,0.059505952,0
247,553,1657978828,FALSE,finalized,3,04/03/18 19:13,"""000""",0,1,"""111""",1,1,Sun Jun 02 08:29:49 +0000 2013,3.41E+17,protesters defiant as turkey unrest goes into third day httpAddress reuters protesters lit fires and .. httpAddress,defiant unrest goes third day reuters lit fires,0.980213498,0.019786502,0
248,559,1657978838,FALSE,finalized,3,04/09/18 20:32,"""010""",0,0.65,"""111""",1,1,Fri May 31 21:46:03 +0000 2013,3.41E+17,rt usrId bbc reporter i ve never saw so much teargas being thrown at anytime in my life #direngeziparki,bbc reporter never saw much teargas thrown anytime life,0.831991626,0.168008374,0
249,560,1657978839,FALSE,finalized,3,4/22/2018 18:21:35,"""nan""",0,0,"""000""",0,1,Sun Jun 02 14:34:18 +0000 2013,3.41E+17,turkish pm recep tayyip erdogan barack obama is an httpAddress he drinks and he does not vote for httpAddress,recep tayyip erdogan barack obama drinks vote,0.981983486,0.018016514,0
250,561,1657978841,FALSE,finalized,3,4/23/2018 09:25:35,"""001""",0,0.6783,"""111""",1,1,Tue Jun 11 10:18:31 +0000 2013,3.44E+17,rt usrId at D pm tuesday #taksim square is reclaimed by the httpAddress #istanbul #turkey #occupygezi #direngeziparki httpAddress,d tuesday square reclaimed,0.935195922,0.064804078,0
251,563,1657978843,FALSE,finalized,3,04/04/18 09:19,"""nan""",0,0,"""000""",0,1,Fri May 31 17:23:47 +0000 2013,3.41E+17,that s a big chair jive httpAddress #kingkong #big httpAddress,big chair jive kingkong big,0.959623295,0.040376705,0
253,565,1657978847,FALSE,finalized,3,04/07/18 10:41,"""0""",0,0,"""010""",0,0.6786,Sat Jun 01 23:46:36 +0000 2013,3.41E+17,i close my eyes and i can see a brighter httpAddress i close my eyes and httpAddress #prayforturkey,close eyes see brighter close eyes prayforturkey,0.976487917,0.023512083,0
254,570,1657978855,FALSE,finalized,3,04/06/18 15:25,"""nan""",0,0,"""000""",0,1,Sun Jun 02 23:58:43 +0000 2013,3.41E+17,video a video just sent to me from a close friend of mine in httpAddress you can hear him yell get your httpAddress httpAddress,video video sent close friend mine hear yell get,0.910170055,0.089829945,0
255,571,1657978857,FALSE,finalized,3,04/03/18 19:01,"""000""",0,1,"""111""",1,1,Fri Jun 14 18:54:58 +0000 2013,3.46E+17,rt usrId #turkey s #occupygezi protesters debate erdogan s offer at D forums in the httpAddress despite crackdown threats opinion weighs aga,debate erdogan offer d forums despite crackdown threats opinion weighs aga,0.960437145,0.039562855,0
256,573,1657978860,FALSE,finalized,3,04/06/18 12:05,"""nan""",0,0,"""000""",0,1,Sat Jun 08 19:36:14 +0000 2013,3.43E+17,like fuck has it been a year since i was in turkey,like fuck year since,0.721275628,0.278724372,0
257,575,1657978863,FALSE,finalized,3,4/18/2018 05:38:29,"""000""",0,1,"""111""",1,1,Sun Jun 02 17:49:37 +0000 2013,3.41E+17,rt usrId guy walks into the park holding a sign we re gay and received support from httpAddress #direngezipark httpAddress,guy walks holding sign gay received support,0.965342474,0.034657526,0
258,576,1657978864,FALSE,finalized,3,04/03/18 21:12,"""nan""",0,0,"""000""",0,1,Tue Jun 11 09:02:20 +0000 2013,3.44E+17,rt usrId usrId usrId are off to turkey and i m stuck inside doing biology essays however DD days until #kenya #sa,stuck inside biology essays however days kenya sa,0.977294392,0.022705608,0
259,579,1657978869,FALSE,finalized,3,4/22/2018 12:48:44,"""nan""",0,0,"""000""",0,1,Thu Jun 20 08:22:56 +0000 2013,3.48E+17,usrId what a misleading headline bit like usrId coverage #erdogan is still most popular in turkey and httpAddress,misleading headline bit like coverage erdogan still popular,0.968138057,0.031861943,0
260,580,1657978870,FALSE,finalized,3,04/04/18 09:07,"""000""",0,1,"""111""",1,1,Mon Jun 03 14:38:23 +0000 2013,3.42E+17,rt usrId helicopters flying low over #ankara protesters httpAddress #direngezipark #occupygezi #occupygeziparki #diren,helicopters flying low ankara occupygeziparki diren,0.886233198,0.113766802,0
262,586,1657978882,FALSE,finalized,3,04/03/18 18:43,"""000""",0,1,"""111""",1,1,Tue Jun 11 19:30:44 +0000 2013,3.45E+17,usrId its been said that police burning trees which are the origin cause of all taksim httpAddress usrId usrId,said police burning trees origin cause,0.835713926,0.164286074,0
263,590,1657978890,FALSE,finalized,3,04/03/18 21:27,"""nan""",0,0,"""000""",0,1,Sat Jun 22 19:13:22 +0000 2013,3.49E+17,usrId usrId opportunists always surface during times of revolt and he would join erdogan camp if he is paid more by them,opportunists always surface times revolt would join erdogan camp paid,0.971633369,0.028366631,0
264,592,1657978894,FALSE,finalized,3,04/03/18 22:16,"""nan""",0,0,"""000""",0,1,Fri Jun 21 10:37:57 +0000 2013,3.48E+17,rt usrId good luck to the five young #mufc players involved in the fifa u 20 world httpAddress the tournament starts in turkey httpAddress httpAddress,good luck five young mufc players involved fifa u world tournament starts,0.985980354,0.014019646,0
267,595,1657978905,FALSE,finalized,3,04/07/18 16:39,"""nan""",0,0,"""000""",0,1,Mon Jun 17 20:06:17 +0000 2013,3.47E+17,rt usrId odd that a turkey which unleashes clouds of pepper spray and tear gas on its citizens makes it illegal to show smoking o,odd unleashes clouds pepper spray tear gas citizens makes illegal show smoking,0.826331202,0.173668798,0
268,597,1657978908,FALSE,finalized,3,04/03/18 19:48,"""100""",0,0.6888,"""111""",1,1,Sun Jun 02 16:04:43 +0000 2013,3.41E+17,what is happening in httpAddress a human desire to protect space parks trees amp ,happening human desire protect space parks trees,0.921831127,0.078168873,0
269,598,1657978909,FALSE,finalized,3,04/07/18 10:56,"""0""",0,0,"""010""",0,0.6786,Mon Jun 03 12:01:57 +0000 2013,3.42E+17,support to turkey from femen parolechiave httpAddress via usrId,support femen parolechiave via,0.965342474,0.034657526,0
270,599,1657978912,FALSE,finalized,3,04/08/18 21:50,"""000""",0,1,"""111""",1,1,Sat Jun 01 02:33:40 +0000 2013,3.41E+17,rt usrId people are crossing the bridge to support #taksim ! it s httpAddress and #istanbul is up protesting #occupygezi #direngezipaki,people crossing bridge support protesting direngezipaki,0.963833911,0.036166089,0
271,600,1657978917,FALSE,finalized,3,04/07/18 17:10,"""nan""",0,0,"""000""",0,1,Tue Jun 04 14:34:15 +0000 2013,3.42E+17,russian pres putin supported erdogan for his handling the httpAddress erdogan i know would definitely return that httpAddress is a loyal man,russian pres putin supported erdogan handling erdogan know would definitely return loyal man,0.995744041,0.004255959,0
272,607,1657978929,FALSE,finalized,3,04/03/18 22:46,"""00""",0,0.664,"""101""",1,0.664,Mon Jun 10 08:45:50 +0000 2013,3.44E+17,rt usrId i support all my fans from turkey who are protesting there government right now ! this is for u tayyipi sikeyim ! #turkey #,support fans protesting government right u tayyipi sikeyim,0.983149015,0.016850985,0
273,608,1657978930,FALSE,finalized,3,04/07/18 15:28,"""nan""",0,0,"""000""",0,1,Fri Jun 21 22:34:29 +0000 2013,3.48E+17,rt usrId earlier in istanbul former champions ghana lost their first group game in under 20 world cup httpAddress west africans beaten,earlier former champions ghana lost first group game world cup west africans beaten,0.973540157,0.026459843,0
274,609,1657978932,FALSE,finalized,3,4/22/2018 18:48:54,"""000""",0,1,"""111""",1,1,Fri May 31 22:22:41 +0000 2013,3.41E+17,rt usrId no words v usrId please see that #occupytaksim #occupygezi httpAddress,words v please see occupytaksim,0.968121154,0.031878846,0
275,612,1657978935,FALSE,finalized,3,4/23/2018 09:37:26,"""111""",1,1,"""111""",1,1,Sat Jun 01 01:24:31 +0000 2013,3.41E+17,rt usrId police attacked a nearby military barracks to stop soldiers helping the httpAddress #occupygezi #direngezipark usrId usrId,police attacked nearby military barracks stop soldiers helping,0.538436026,0.461563974,1
276,613,1657978937,FALSE,finalized,3,04/03/18 18:33,"""100""",0,0.6748,"""111""",1,1,Wed Jun 05 23:08:22 +0000 2013,3.42E+17,rt usrId turkey protester dresses up as police after stealing helmet shield and baton from security forces by umit bektas httpAddress,protester dresses police stealing helmet shield baton security forces umit bektas,0.848482593,0.151517407,0
277,616,1657978942,FALSE,finalized,3,04/03/18 21:20,"""0""",0,0,"""010""",0,0.6684,Mon Jun 10 11:04:04 +0000 2013,3.44E+17,rpt moody s says turkey s credit risk to rise if protests go on httpAddress,rpt moody says credit risk rise go,0.943243365,0.056756635,0
279,620,1657978950,FALSE,finalized,3,04/06/18 13:01,"""100""",0,0.6639,"""111""",1,1,Thu Jun 13 13:50:47 +0000 2013,3.45E+17,rt usrId announcement in gezi the police are getting ready put on your masks httpAddress #occupygezi,announcement police getting ready put masks,0.703211613,0.296788387,0
280,622,1657978952,FALSE,finalized,3,04/03/18 18:58,"""000""",0,1,"""111""",1,1,Sat Jun 15 09:24:22 +0000 2013,3.46E+17,dtn world news turkish protesters vow to stay put turkish protesters vow to continue occupying istanbul s httpAddress httpAddress,dtn world news vow stay put vow continue occupying,0.982054297,0.017945703,0
281,624,1657978955,FALSE,finalized,3,04/06/18 15:06,"""0""",0,0,"""010""",0,0.6639,Thu Jun 06 03:56:25 +0000 2013,3.42E+17,rt usrId the DD most epic photos from turkey s protests so far httpAddress,epic photos far,0.755059366,0.244940634,0
282,626,1657978959,FALSE,finalized,3,04/04/18 08:50,"""00""",0,0.6684,"""011""",1,0.6684,Sun Jun 02 06:08:34 +0000 2013,3.41E+17,rt usrId erdogan for every 100 00 protesters i will bring out a million from my party httpAddress lol he sounds like m,erdogan every bring million party lol sounds like,0.972108364,0.027891636,0
283,627,1657978961,FALSE,finalized,3,04/06/18 12:00,"""000""",0,1,"""111""",1,1,Mon Jun 17 15:29:27 +0000 2013,3.47E+17,rt usrId taken by a friend in tunel httpAddress god theboy noticed barely in time startedrunning amp ,taken friend tunel god theboy noticed barely time startedrunning,0.986536819,0.013463181,0
284,628,1657978962,FALSE,finalized,3,04/07/18 17:12,"""nan""",0,0,"""000""",0,1,Sat Jun 01 20:04:41 +0000 2013,3.41E+17,so true rt aliabunimah suddenly a lot of turkey experts on twitter !,true aliabunimah suddenly lot experts twitter,0.960095447,0.039904553,0
285,629,1657978963,FALSE,finalized,3,4/18/2018 05:38:29,"""nan""",0,0,"""000""",0,1,Mon Jun 03 13:22:50 +0000 2013,3.42E+17,#turkey is scary for #mb because it shows that even if they do the unlikely amp ,scary mb shows even unlikely,0.948522129,0.051477871,0
286,633,1657978968,FALSE,finalized,3,4/21/2018 17:56:14,"""00""",0,0.6609,"""011""",1,0.6609,Sat Jun 01 02:07:09 +0000 2013,3.41E+17,rt usrId 4 00am bosphorus httpAddress people crossing on foot to join #occupygezi via usrId httpAddress,bosphorus people crossing foot join via,0.938954812,0.061045188,0
287,635,1657978973,FALSE,finalized,3,04/06/18 12:16,"""0""",0,0,"""010""",0,0.6639,Sat Jun 01 08:11:48 +0000 2013,3.41E+17,rt usrId usrId this is not a spring for turkey already has httpAddress but it needs a more liberal and participatory,spring already needs liberal participatory,0.954495046,0.045504954,0
288,636,1657978974,FALSE,finalized,3,04/06/18 15:00,"""111""",1,1,"""111""",1,1,Tue Jun 11 18:54:49 +0000 2013,3.45E+17,rt usrId police attacking #taksim #occupygezi #direngeziparki #istanbul #turkey 344528167492521985 tue jun DD 18 54 50 00 2013 belieber3b wait !! you ll come to turkey ?! d 344528176891957248 tue jun DD 18 54 53 00 2013 rt usrId photo clashes continue in #taksim square between turkish police and protesters httpAddress httpAddress jun DD 18 54 55 00 2013 in pictures turkish clashes police move in on protesters in taksim square httpAddress jun DD 18 54 58 00 2013 update #turkey httpAddress #direntaksim #occupygezi 344528205878804481 tue jun DD 18 54 59 00 2013 rt usrId as wind clears out gas demonstrators httpAddress its back and httpAddress #taksim #turkey httpAddress,police attacking belieber b wait come photo clashes continue square police pictures clashes police move square update direntaksim wind clears gas demonstrators back,9.58E-06,0.999990416,1
289,637,1657978975,FALSE,finalized,3,04/03/18 21:51,"""nan""",0,0,"""000""",0,1,Fri Jun 14 13:41:41 +0000 2013,3.46E+17,usrId hey move those chicken wings turkey !,hey move chicken wings,0.954863922,0.045136078,0
291,639,1657978978,FALSE,finalized,3,04/03/18 21:04,"""0""",0,0,"""001""",0,0.6757,Thu Jun 06 21:59:11 +0000 2013,3.43E+17,news by yahoo erdogan returns to face protests in turkey ankara turkey ap turkey s prime minister was httpAddress httpAddress,news yahoo erdogan returns face ankara ap prime minister,0.971093311,0.028906689,0
292,640,1657978979,FALSE,finalized,3,04/03/18 19:37,"""000""",0,1,"""111""",1,1,Sat Jun 01 20:32:43 +0000 2013,3.41E+17,rt usrId a widely circulated photo from the protests in turkey is actually from a marathon httpAddress httpAddress,widely circulated photo actually marathon,0.878453569,0.121546431,0
293,641,1657978980,FALSE,finalized,3,4/23/2018 09:30:58,"""000""",0,1,"""111""",1,1,Sat Jun 01 15:07:52 +0000 2013,3.41E+17,geez rt soipl my friend in #istanbul just sent me this image frm the #occupygezi httpAddress,geez soipl friend sent image frm,0.948522129,0.051477871,0
294,643,1657978982,FALSE,finalized,3,04/04/18 09:19,"""00""",0,0.6658,"""110""",1,0.6658,Tue Jun 04 19:41:58 +0000 2013,3.42E+17,rt usrId the people of turkey are fighting for httpAddress read this report from usrId friend in taksim sq istanbul httpAddress,people fighting read report friend sq,0.938954812,0.061045188,0
295,644,1657978986,FALSE,finalized,3,04/03/18 21:25,"""0""",0,0,"""100""",0,0.6594,Sun Jun 02 17:11:23 +0000 2013,3.41E+17,istanbul united since httpAddress #galatasaray #fenerbahce #besiktas #united #occupygezi #occupytaksim httpAddress,united since galatasaray fenerbahce besiktas united occupytaksim,0.931244564,0.068755436,0
296,647,1657978995,FALSE,finalized,3,04/07/18 17:00,"""111""",1,1,"""111""",1,1,Sun Jun 16 13:49:56 +0000 2013,3.46E+17,police caught adding pepper spray chemicals to water in water cannons #occupygezi httpAddress #direnturkiye #occupyturkey #ows,police caught adding pepper spray chemicals water water cannons direnturkiye occupyturkey ows,0.437542436,0.562457564,1
297,651,1657979003,FALSE,finalized,3,04/03/18 22:42,"""000""",0,1,"""111""",1,1,Sat Jun 22 16:36:23 +0000 2013,3.48E+17,rt usrId taksim httpAddress usrId usrId #direnankara #occupygezi #revolution #direngezi #killererdogan #turke htt,revolution direngezi killererdogan turke htt,0.88781865,0.11218135,0
299,655,1657979009,FALSE,finalized,3,04/07/18 17:04,"""000""",0,1,"""111""",1,1,Sat Jun 15 14:08:35 +0000 2013,3.46E+17,rt usrId turkish protesters vow to continue occupying istanbul s gezi park despite the pm s pledge to halt redevelopment plan http,vow continue occupying despite pledge halt redevelopment plan,0.954121974,0.045878026,0
300,656,1657979010,FALSE,finalized,3,04/07/18 17:14,"""nan""",0,0,"""000""",0,1,Mon Jun 10 20:22:21 +0000 2013,3.44E+17,having turkey mems with the fam can t believe it s been nearly a year miss it,mems fam believe nearly year miss,0.832315317,0.167684683,0
